id,appid,genre
24181,861330,"Casual, Indie, Sports, Strategy, Early Access"
24182,861340,"Action, Casual, Indie"
24183,861350,"Action, Indie, RPG, Simulation, Sports, Early Access"
24184,861400,Simulation
24185,861510,Indie
24186,861540,"Indie, Strategy"
24187,861550,"Action, Indie, Racing"
24188,861560,"Action, Casual, Indie"
24189,861580,"Adventure, Indie, RPG"
24190,861670,Strategy
24191,861710,"Casual, Indie"
24192,861720,"Action, Casual, Simulation, Strategy"
24193,861740,"Action, Casual, Simulation, Strategy"
24194,861760,"Adventure, Indie"
24195,861770,"Indie, Strategy"
24196,861790,"Action, Casual, Indie"
24197,861840,"Action, Casual, Simulation"
24198,861850,"Casual, Indie, Strategy"
24199,861860,"Action, Adventure, Casual, Indie"
24200,861910,"Casual, Indie, Strategy"
24201,861920,"Casual, Free to Play, Indie, Strategy"
24202,861930,"Casual, Free to Play, Indie"
24203,861940,"Action, Casual, Indie"
24204,861960,"Action, Casual, Indie, Sports"
24205,862010,"Action, Casual, Indie"
24206,862020,"Action, Casual, Indie"
24207,862040,"Action, Casual, Indie"
24208,862110,"Casual, Indie, Simulation, Strategy"
24209,862120,"Casual, Indie"
24210,862130,Racing
24211,862150,"Casual, Indie, Simulation"
24212,862160,"Action, Free to Play, Indie"
24213,862180,"Action, Casual, Indie"
24214,862190,"Action, Indie, Simulation, Sports, Strategy"
24215,862200,"Action, Adventure, Indie"
24216,862210,"Casual, Indie"
24217,862240,"Action, Indie"
24218,862250,"Casual, Indie"
24219,862260,"Action, Indie, Racing, Early Access"
24220,862300,"Adventure, Casual, Indie"
24221,862320,"Casual, Indie"
24222,862370,"Action, Casual, Indie"
24223,862390,"Indie, Simulation, Early Access"
24224,862460,"Indie, RPG"
24225,862480,"Adventure, Indie"
24226,862490,"Adventure, Casual, Indie, RPG, Early Access"
24227,862500,"Action, Adventure, Casual, Simulation"
24228,862520,Casual
24229,862570,"Action, Casual, Indie"
24230,862580,"Violent, Gore, Adventure, Indie"
24231,862590,"Action, Indie, Early Access"
24232,862640,Action
24233,862650,"Indie, Strategy"
24234,862660,"Casual, Indie"
24235,862690,"Adventure, Casual, Free to Play, Indie"
24236,862730,"Action, RPG, Early Access"
24237,862740,"Action, Adventure, Casual, Indie"
24238,862770,"Action, Indie"
24239,862790,Indie
24240,862850,"Action, Indie, RPG"
24241,862880,"Casual, Indie"
24242,862920,"Casual, Indie"
24243,862940,"Action, Adventure"
24244,862990,"Gore, Action, Adventure, Indie, RPG, Simulation, Early Access"
24245,863120,Indie
24246,863150,"Action, Adventure, Indie, RPG, Early Access"
24247,863170,"Action, Early Access"
24248,863190,"Action, Early Access"
24249,863210,"Action, Indie, Strategy, Early Access"
24250,863220,"Adventure, Casual, Free to Play, Indie"
24251,863270,"Action, Adventure"
24252,863280,"Indie, Strategy"
24253,863290,"Action, Casual, Indie, Simulation, Sports"
24254,863310,"Action, Adventure"
24255,863380,"Adventure, Casual, Indie, Simulation"
24256,863420,"Adventure, Indie, Massively Multiplayer, RPG, Strategy"
24257,863430,"Action, Casual, Indie"
24258,863470,"Adventure, Casual, Indie, Animation & Modeling, Education, Video Production"
24259,863490,"Adventure, Casual, Indie"
24260,863550,Action
24261,863560,Free to Play
24262,863570,"Adventure, Casual, RPG, Simulation, Strategy"
24263,863580,"Action, Casual"
24264,863590,"Action, Adventure, Indie, RPG, Early Access"
24265,863640,"Casual, Indie, Strategy"
24266,863660,"Adventure, Casual, Indie, Simulation"
24267,863670,"Action, Adventure, Indie, Early Access"
24268,863690,Indie
24269,863730,"Casual, Free to Play"
24270,863750,"Casual, Indie, Simulation"
24271,863770,"Action, Adventure, Indie"
24272,863810,Action
24273,863840,"Casual, Indie, Strategy"
24274,863870,"Casual, Indie, RPG"
24275,863900,"Adventure, Casual, Indie, RPG, Simulation"
24276,863920,"Action, Casual, Indie"
24277,863980,"Adventure, Casual, Indie"
24278,864010,"Casual, Indie, Racing"
24279,864020,"Sexual Content, Action, Adventure, Casual, Indie, RPG, Early Access"
24280,864040,"Casual, Indie"
24281,864060,"Action, Casual, Indie"
24282,864100,"Adventure, Indie"
24283,864110,"Casual, Indie"
24284,864130,"Indie, Simulation"
24285,864150,"Casual, Indie, Simulation, Early Access"
24286,864190,Action
24287,864200,"Action, Casual, Indie"
24288,864270,"Action, Casual, Indie"
24289,864300,"Casual, Indie"
24290,864310,"Gore, RPG"
24291,864360,"Action, Casual, Indie"
24292,864380,"Adventure, Indie"
24293,864390,"Adventure, Indie"
24294,864400,"Action, Adventure, Indie"
24295,864410,"Action, Adventure, Indie"
24296,864420,"Indie, RPG"
24297,864430,"Action, Indie, Simulation, Early Access"
24298,864480,"Action, Adventure, Casual, Indie, RPG"
24299,864510,"Action, Indie"
24300,864520,"Casual, Indie, Simulation"
24301,864530,Indie
24302,864550,"Adventure, Casual, Indie, RPG"
24303,864570,"Casual, Indie"
24304,864590,"Violent, Action, Casual, Indie, Simulation"
24305,864600,"Adventure, RPG"
24306,864610,"Action, Indie, Early Access"
24307,864740,"Adventure, Indie, RPG"
24308,864760,"Audio Production, Education, Software Training, Utilities, Early Access"
24309,864790,Utilities
24310,864810,"Action, Adventure, Casual, Indie, Simulation"
24311,864850,Indie
24312,864860,"Action, Adventure, Indie"
24313,864880,"Action, Adventure"
24314,864920,"Casual, Free to Play, Indie, RPG, Strategy, Early Access"
24315,864940,"Adventure, Casual, Indie"
24316,864960,"Casual, Indie, Simulation"
24317,864970,Action
24318,865050,"Action, Casual, Indie"
24319,865060,"Action, Indie"
24320,865090,"Action, Casual, Indie"
24321,865100,"Casual, Indie"
24322,865130,"Action, Indie"
24323,865170,"Casual, Indie, Strategy, Early Access"
24324,865180,RPG
24325,865190,Action
24326,865200,"Casual, Massively Multiplayer, Early Access"
24327,865220,"Casual, Indie"
24328,865240,Indie
24329,865250,"Casual, Indie, Simulation, Early Access"
24330,865270,Indie
24331,865310,"Violent, Gore, Action, Adventure, Casual, Indie, Racing, Simulation, Sports"
24332,865330,Action
24333,865390,"Action, Adventure, Indie, RPG"
24334,865540,"Casual, Indie, Simulation, Early Access"
24335,865630,"Action, Indie"
24336,865720,"Adventure, Indie, RPG"
24337,865750,"Indie, RPG"
24338,865760,"Adventure, Indie"
24339,865770,"Audio Production, Utilities, Video Production, Early Access"
24340,865800,"Casual, Indie"
24341,865810,"Action, Casual, Indie, Strategy"
24342,865850,"Action, Adventure, Indie, RPG, Early Access"
24343,865860,"Adventure, Indie"
24344,865870,"Adventure, Casual, Indie, Early Access"
24345,865880,"Adventure, Free to Play, Indie, RPG"
24346,865930,"Action, Casual, Indie, RPG, Simulation"
24347,865980,"Action, Adventure, Casual, Indie, Early Access"
24348,865990,"Racing, Early Access"
24349,866010,"Action, Adventure, Casual, Indie, Simulation"
24350,866040,"Casual, Sports"
24351,866080,"Action, Indie, Racing, Simulation"
24352,866100,"Indie, Strategy, Early Access"
24353,866130,Video Production
24354,866150,"Adventure, Casual, Indie"
24355,866180,"Adventure, Casual, Indie"
24356,866190,"Adventure, Indie"
24357,866260,"Indie, Racing, Simulation, Sports, Early Access"
24358,866280,"Action, Indie"
24359,866310,"Adventure, Casual, Indie"
24360,866340,"Casual, Indie, Strategy"
24361,866350,"Casual, Indie"
24362,866400,"Indie, Simulation, Strategy, Early Access"
24363,866420,"Action, Casual, Indie"
24364,866430,"Action, Indie, Early Access"
24365,866440,"Adventure, Casual, Free to Play, Indie"
24366,866450,"Action, Indie, Racing, Early Access"
24367,866500,"Action, Casual, Indie"
24368,866510,"Adventure, Indie"
24369,866520,"Action, Adventure, Casual"
24370,866540,"Adventure, Free to Play, Indie, RPG"
24371,866720,"Adventure, Casual"
24372,866730,"Adventure, Casual"
24373,866800,Adventure
24374,866950,"Casual, Indie"
24375,866960,"Adventure, Casual, Indie, RPG, Early Access"
24376,867010,"Action, Indie"
24377,867050,"Adventure, Casual"
24378,867080,"Action, Adventure, Casual, Indie"
24379,867090,"Casual, Simulation, Early Access"
24380,867110,RPG
24381,867120,"Sexual Content, Indie, RPG"
24382,867130,"Adventure, Casual"
24383,867140,"Adventure, Casual, Indie"
24384,867180,Casual
24385,867250,"Simulation, Strategy"
24386,867380,Indie
24387,867390,"Action, Casual"
24388,867420,"Adventure, Casual, Indie, Massively Multiplayer, Strategy, Early Access"
24389,867460,"Action, Adventure"
24390,867480,Indie
24391,867490,"Indie, RPG"
24392,867510,"Action, Casual, Indie"
24393,867540,"Adventure, Indie, RPG"
24394,867550,"Casual, Indie"
24395,867570,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
24396,867590,"Action, Adventure, Casual, Indie, RPG"
24397,867600,"Casual, Indie"
24398,867610,"Indie, Strategy, Early Access"
24399,867620,"Indie, Strategy"
24400,867640,"Indie, Racing"
24401,867700,Casual
24402,867730,"Casual, Indie, Racing"
24403,867750,"Action, Simulation, Sports"
24404,867770,"Action, Adventure, Indie"
24405,867790,"Action, Indie, Simulation"
24406,867800,"Casual, Indie"
24407,867850,"Indie, Simulation"
24408,867920,"Action, Adventure, Casual, Indie, RPG"
24409,868000,"Casual, Indie"
24410,868010,Action
24411,868040,"Action, Casual, Indie"
24412,868060,"Action, Adventure, Indie, RPG"
24413,868070,"Action, Adventure, Casual, Indie"
24414,868080,"Casual, Indie, Sports, Early Access"
24415,868090,"Action, Free to Play, Indie, Simulation, Strategy"
24416,868100,"Action, Casual, Massively Multiplayer"
24417,868130,Indie
24418,868180,Casual
24419,868190,"Casual, Indie"
24420,868200,"Indie, Simulation"
24421,868210,"Violent, Action, Indie, Simulation, Early Access"
24422,868230,"Casual, Indie"
24423,868240,"Casual, Indie, Simulation"
24424,868260,"Casual, Indie, Simulation, Strategy, Early Access"
24425,868320,"Sexual Content, Nudity, Violent, Gore, Free to Play, RPG"
24426,868340,"Audio Production, Utilities"
24427,868350,"Casual, Indie"
24428,868360,"Indie, Simulation, Strategy"
24429,868370,"Action, Adventure, Indie, RPG"
24430,868390,"Adventure, Indie, RPG"
24431,868400,Audio Production
24432,868410,Strategy
24433,868430,Indie
24434,868440,"Action, Adventure, Indie, RPG"
24435,868460,Casual
24436,868470,"Action, Indie, RPG"
24437,868480,"Utilities, Early Access"
24438,868500,"Action, Casual, Indie, Racing"
24439,868510,"Action, Indie"
24440,868520,"Action, Adventure"
24441,868550,Indie
24442,868560,"Action, Casual, Indie, Simulation"
24443,868570,"Adventure, Indie"
24444,868580,"Adventure, Indie"
24445,868600,Action
24446,868660,"Action, Casual, Indie, Sports"
24447,868710,"Adventure, Indie, Simulation, Strategy, Early Access"
24448,868780,"Adventure, Indie, RPG"
24449,868810,"Action, Casual, Indie, Early Access"
24450,868830,"Action, Adventure, Simulation"
24451,868880,"Casual, Indie"
24452,868890,"Action, Casual, Indie"
24453,868910,"Violent, Adventure"
24454,868920,"Action, Indie"
24455,868930,"Adventure, RPG"
24456,868950,Indie
24457,868960,"Violent, Action, Casual, Indie, Simulation"
24458,868970,"Casual, Indie, Simulation"
24459,868980,"Action, Casual, Indie"
24460,869010,Indie
24461,869030,"Action, Indie"
24462,869060,"Indie, Simulation, Sports, Strategy, Early Access"
24463,869080,"Violent, Adventure, Indie"
24464,869100,"Sexual Content, Adventure, Indie, Simulation"
24465,869110,"Casual, Indie"
24466,869120,"Action, RPG"
24467,869130,"Action, Adventure, Indie, Massively Multiplayer, Early Access"
24468,869180,"Casual, Indie, Simulation, Strategy"
24469,869280,"Casual, Indie, Simulation, Strategy"
24470,869290,"Action, Indie, Racing"
24471,869300,"Adventure, Indie"
24472,869320,"Action, Indie, Simulation"
24473,869340,"Action, Adventure, Casual, Indie, Early Access"
24474,869350,"Adventure, Indie"
24475,869370,"Action, Casual, Indie, RPG"
24476,869420,"Action, Indie"
24477,869440,"Action, Adventure, Indie"
24478,869470,"Action, Adventure, Casual, Indie"
24479,869500,Adventure
24480,869540,"Action, Adventure, Casual, Indie, RPG"
24481,869550,"Action, Early Access"
24482,869560,"Casual, Strategy"
24483,869570,"Action, Adventure, Indie"
24484,869580,"Adventure, Casual, Indie, Racing"
24485,869590,"Action, Adventure, Indie"
24486,869620,"Casual, Strategy"
24487,869630,"Action, Casual, Indie"
24488,869650,"Adventure, Casual, Indie"
24489,869660,"Adventure, Indie, RPG"
24490,869680,"Audio Production, Utilities"
24491,869750,"Action, Indie, Sports, Early Access"
24492,869760,"Adventure, Indie, RPG"
24493,869780,"Casual, Indie, Sports"
24494,869840,"Adventure, Indie"
24495,869850,"Casual, Indie, Simulation"
24496,869870,Indie
24497,869910,"Sports, Early Access"
24498,869930,"Action, Adventure, Casual, Indie"
24499,870000,"Adventure, Casual, Indie, RPG, Strategy"
24500,870010,"Indie, Strategy"
24501,870020,"Casual, Indie"
24502,870030,"Action, Casual, Indie"
24503,870040,"Action, Adventure, Casual, Indie"
24504,870080,"Action, Casual, Indie, Simulation"
24505,870090,"Indie, Early Access"
24506,870100,Indie
24507,870110,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
24508,870120,"Action, Adventure, Indie"
24509,870140,"Action, Adventure, Indie"
24510,870150,"Action, Indie"
24511,870160,"Violent, Gore, Action, Adventure, Indie, Simulation"
24512,870180,"Casual, Indie"
24513,870190,"Casual, Indie, RPG"
24514,870200,"Indie, Simulation, Early Access"
24515,870260,Strategy
24516,870290,"Adventure, Casual, Indie"
24517,870420,"Animation & Modeling, Audio Production, Utilities, Video Production"
24518,870430,Indie
24519,870450,"Adventure, Indie"
24520,870510,"Casual, Indie"
24521,870520,"Action, Simulation, Strategy"
24522,870580,"Action, Indie, Racing"
24523,870590,"Action, Adventure, Indie, RPG, Early Access"
24524,870650,Strategy
24525,870680,"Action, Indie"
24526,870690,"Indie, Strategy"
24527,870730,"Action, Indie, Strategy"
24528,870740,"Action, Indie, Early Access"
24529,870750,"Casual, Indie"
24530,870800,"Casual, Indie, RPG"
24531,870820,"Animation & Modeling, Video Production"
24532,870890,"Adventure, Casual, Indie, Simulation"
24533,870940,"Casual, Indie, Early Access"
24534,870990,"Adventure, Casual, Indie, RPG"
24535,871100,Indie
24536,871140,"Action, Adventure, Indie, RPG"
24537,871150,"Action, Adventure, Indie, RPG, Early Access"
24538,871170,Animation & Modeling
24539,871180,Indie
24540,871200,Action
24541,871230,"Action, Adventure"
24542,871270,Action
24543,871280,"Violent, Adventure, Casual"
24544,871290,"Casual, Simulation"
24545,871300,Indie
24546,871310,"Action, Indie, Simulation"
24547,871320,"Adventure, Indie"
24548,871330,"Action, Adventure, Casual, Indie, RPG, Early Access"
24549,871390,"Action, Casual, Indie, Racing, Sports"
24550,871420,"Action, Adventure, Indie, RPG"
24551,871450,"Action, Adventure, Indie"
24552,871470,"Action, Adventure, Indie"
24553,871480,"Action, Adventure, Indie"
24554,871490,"Education, Software Training"
24555,871510,"Casual, Simulation, Sports"
24556,871550,"Action, Casual, Free to Play, Indie, Racing"
24557,871570,"Adventure, Casual, Indie"
24558,871580,"Casual, Indie"
24559,871590,"Casual, Indie"
24560,871620,Simulation
24561,871640,"Action, Casual, Indie"
24562,871670,"Adventure, Indie"
24563,871710,"Action, Indie, Strategy"
24564,871720,"Action, Free to Play, Indie"
24565,871810,"Adventure, Indie"
24566,871850,"Action, Indie"
24567,871860,"Action, Adventure, Simulation, Early Access"
24568,871870,"Adventure, Casual, Indie"
24569,871920,"Action, Casual, Indie"
24570,871930,"Indie, Simulation, Strategy, Early Access"
24571,871950,"Action, Adventure, Indie, Simulation"
24572,871990,"Action, Massively Multiplayer"
24573,872000,"Casual, Indie"
24574,872040,"Action, Indie, RPG"
24575,872060,Casual
24576,872090,"Casual, Indie"
24577,872110,"Adventure, Casual, Indie"
24578,872180,"Adventure, Casual, Indie"
24579,872230,"Adventure, Casual, RPG"
24580,872240,"Free to Play, Indie, RPG"
24581,872330,"Action, Casual, Indie, RPG"
24582,872340,"Action, Adventure, Indie"
24583,872350,"Action, Casual, Indie, Simulation, Strategy, Early Access"
24584,872360,Indie
24585,872380,"Casual, Indie, Simulation, Strategy"
24586,872400,"Action, Adventure, RPG, Early Access"
24587,872440,"Simulation, Education, Software Training"
24588,872470,"Action, Adventure, Indie"
24589,872490,Adventure
24590,872530,"Adventure, Indie"
24591,872550,"Indie, Strategy"
24592,872560,Casual
24593,872580,"Action, Adventure, Casual, Indie, Massively Multiplayer"
24594,872590,"Adventure, Indie, RPG"
24595,872600,"Casual, Free to Play, Indie, Strategy"
24596,872680,"Indie, RPG, Simulation, Strategy, Early Access"
24597,872690,"Action, Adventure, Indie"
24598,872700,"Action, Free to Play, Indie"
24599,872730,Casual
24600,872750,"Adventure, Indie"
24601,872790,"Simulation, Sports"
24602,872820,"Simulation, Sports"
24603,872970,"Adventure, Free to Play, Indie"
24604,872990,"Casual, Indie"
24605,873040,"Violent, Action, Indie"
24606,873050,"Action, RPG, Simulation, Early Access"
24607,873070,"Action, Casual, Indie"
24608,873120,"Action, Adventure, Indie"
24609,873150,"Action, Adventure, Indie"
24610,873160,
24611,873180,"Adventure, Casual, Indie, RPG"
24612,873190,Simulation
24613,873200,"Action, Adventure, Indie"
24614,873210,"Action, Indie"
24615,873220,"Action, Indie, Simulation, Strategy"
24616,873230,"Adventure, Casual, Free to Play, RPG"
24617,873240,"Casual, Indie"
24618,873250,"Indie, RPG"
24619,873280,"Casual, Indie"
24620,873290,Adventure
24621,873310,"Adventure, Casual, Indie"
24622,873320,"Casual, Indie, Simulation, Strategy"
24623,873330,"Casual, Indie"
24624,873370,Action
24625,873390,"Action, Indie"
24626,873410,"Sexual Content, Violent, Gore, Adventure, Indie, Simulation"
24627,873480,"Adventure, Casual, Indie, Racing, Sports"
24628,873490,"Casual, Indie"
24629,873500,"Adventure, Casual, Indie"
24630,873560,"Action, Casual, Indie"
24631,873610,"Action, Casual, Indie"
24632,873620,"Action, Casual, Indie"
24633,873710,"Adventure, Casual, Indie, Simulation, Sports, Strategy"
24634,873720,"Action, Casual, Indie, Sports"
24635,873730,"Adventure, Indie, Strategy"
24636,873790,"Action, Indie"
24637,873810,"Action, Free to Play, Indie, Early Access"
24638,873820,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
24639,873850,"Action, Adventure, Indie"
24640,873860,"Action, Indie, Simulation"
24641,873890,"RPG, Early Access"
24642,873900,"Casual, Strategy"
24643,873910,"Casual, Free to Play, Simulation, Strategy"
24644,873930,"Action, Adventure, Casual, Indie"
24645,873960,"Casual, Free to Play"
24646,873970,Simulation
24647,873980,"Casual, Indie, Strategy"
24648,874010,"Casual, Indie"
24649,874020,"Casual, Strategy"
24650,874030,"Action, Adventure, Free to Play, Indie"
24651,874080,Indie
24652,874090,"Adventure, Simulation"
24653,874130,"Casual, Indie, Simulation"
24654,874140,"Casual, Indie"
24655,874180,"Action, Adventure, RPG, Early Access"
24656,874200,"Casual, Indie, Simulation, Strategy"
24657,874230,"Action, Casual, Indie"
24658,874240,"Action, Adventure, Free to Play, Massively Multiplayer, RPG"
24659,874250,"Adventure, Indie, RPG"
24660,874270,"Action, Adventure, Casual, Indie, Simulation"
24661,874330,"Casual, Indie, RPG"
24662,874370,"Violent, Adventure, Indie"
24663,874380,"Casual, Indie, Strategy"
24664,874400,"Casual, Free to Play, Indie"
24665,874460,"Action, Indie, RPG, Strategy"
24666,874630,"Action, Adventure, Indie, RPG, Early Access"
24667,874640,"Adventure, Casual, Indie, Simulation"
24668,874650,"Sexual Content, Nudity, Casual, Free to Play, Indie"
24669,874690,"Action, Casual, Indie, Early Access"
24670,874700,"Action, Indie"
24671,874760,"Casual, Indie, Simulation, Animation & Modeling, Design & Illustration"
24672,874770,"Action, Indie"
24673,874780,"Action, Casual"
24674,874810,"Action, Casual"
24675,874830,"Action, Adventure, Indie"
24676,874840,"Casual, Indie, Simulation"
24677,874870,Utilities
24678,874880,"Action, Casual, Free to Play, Indie, Strategy"
24679,874930,"Casual, Indie, Simulation, Strategy"
24680,875080,"Action, Indie, Simulation"
24681,875110,"Casual, Indie"
24682,875230,"Casual, Indie"
24683,875240,"Casual, Indie, Simulation, Early Access"
24684,875250,Indie
24685,875260,"Indie, Simulation, Early Access"
24686,875270,"Action, Casual, Indie"
24687,875300,"Free to Play, Indie, RPG"
24688,875320,"Action, Casual, Indie, Racing, RPG, Simulation, Sports, Early Access"
24689,875340,"Action, Indie"
24690,875360,Simulation
24691,875430,"Casual, Indie"
24692,875460,"Design & Illustration, Photo Editing, Utilities"
24693,875470,"Gore, Adventure, Indie"
24694,875480,"Free to Play, Indie, Massively Multiplayer, Early Access"
24695,875500,"Action, Indie, RPG"
24696,875510,"Action, Adventure, Indie"
24697,875520,Adventure
24698,875530,"Action, Indie"
24699,875540,"Indie, Simulation, Education, Early Access"
24700,875550,"Action, Adventure, Casual, Indie"
24701,875630,"Adventure, Casual, Indie"
24702,875660,"Adventure, Indie"
24703,875670,"Casual, Indie"
24704,875680,"Action, Adventure, Casual, Indie, Simulation, Strategy"
24705,875710,"Casual, Indie"
24706,875740,"Casual, Free to Play, Indie"
24707,875760,"Action, Indie, Early Access"
24708,875780,Casual
24709,875790,Casual
24710,875810,Indie
24711,875830,"Adventure, Indie"
24712,875840,"Action, Casual, Indie, RPG"
24713,875930,"Adventure, Casual, Indie, Simulation"
24714,876100,"Action, Casual, Indie"
24715,876110,"Action, Free to Play, Indie"
24716,876130,"Casual, Indie, Early Access"
24717,876140,"Casual, Indie, Racing, Simulation, Sports"
24718,876160,"Casual, Free to Play, Indie, Massively Multiplayer, Simulation, Early Access"
24719,876170,"Racing, Simulation, Sports"
24720,876180,Indie
24721,876200,"Adventure, Casual, Indie"
24722,876210,"Action, Adventure, Casual, Indie"
24723,876220,"Action, Indie"
24724,876290,Casual
24725,876300,Adventure
24726,876310,"Adventure, Casual, Indie, Sports"
24727,876320,"Action, Adventure, Indie, Simulation, Strategy, Early Access"
24728,876330,"Free to Play, Massively Multiplayer, RPG"
24729,876340,"Casual, Free to Play, Indie, Early Access"
24730,876380,"Adventure, Indie, RPG"
24731,876410,"Action, Indie"
24732,876470,"Free to Play, Strategy"
24733,876480,"Action, Adventure, Casual, Indie"
24734,876540,"Action, Casual, Indie"
24735,876580,"Action, Casual, Indie"
24736,876650,"Adventure, Indie, RPG, Early Access"
24737,876810,"Casual, Indie"
24738,876840,"Casual, Indie"
24739,876850,"Adventure, Casual, Indie, RPG, Strategy"
24740,876860,"Indie, Simulation, Sports, Strategy"
24741,876870,Simulation
24742,876890,"Casual, Indie"
24743,876900,"Action, Free to Play, Indie, Early Access"
24744,876910,"Indie, Simulation"
24745,876930,"Casual, Racing, Simulation, Sports"
24746,876950,Utilities
24747,876960,"Casual, Indie, Strategy"
24748,877020,"Adventure, Casual, Indie, Strategy"
24749,877040,"Action, Indie"
24750,877060,"Action, Indie, Early Access"
24751,877070,"Action, Indie"
24752,877080,"Indie, Simulation, Strategy, Early Access"
24753,877150,Action
24754,877180,"Casual, Indie"
24755,877190,"Adventure, Casual, Indie, RPG"
24756,877200,"Action, Casual, Indie, Simulation, Early Access"
24757,877230,"Casual, Sports"
24758,877250,"Adventure, Indie"
24759,877260,"Casual, Indie"
24760,877270,"Action, Adventure, Indie, RPG, Simulation, Strategy"
24761,877310,"Action, Strategy"
24762,877360,Casual
24763,877370,"Casual, Indie"
24764,877380,"Indie, Simulation, Strategy"
24765,877390,"Adventure, Casual, Indie, Simulation, Sports"
24766,877460,"Adventure, Casual, Free to Play, Indie"
24767,877470,Action
24768,877480,"Action, Indie"
24769,877550,"Casual, Indie"
24770,877590,"Action, Indie"
24771,877680,"Action, Indie, Early Access"
24772,877730,"Action, Adventure, Indie, Racing"
24773,877750,"Casual, Indie, Simulation"
24774,877760,"Action, Adventure, Indie"
24775,877780,"Casual, Indie"
24776,877820,"Indie, Simulation"
24777,877840,"Casual, Indie, RPG, Simulation, Strategy"
24778,877850,"Audio Production, Education, Utilities, Early Access"
24779,877910,"Action, Adventure, Casual, Free to Play, Indie"
24780,877960,"Action, Adventure, Indie, RPG"
24781,877980,"Action, Indie, Racing, Early Access"
24782,878020,Indie
24783,878050,"Action, Indie, Simulation, Sports"
24784,878080,"Casual, Strategy"
24785,878100,"Violent, Gore, Action, Adventure, Indie, Simulation"
24786,878110,"Racing, Early Access"
24787,878120,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports, Strategy"
24788,878140,"Indie, Strategy"
24789,878150,"Action, Indie"
24790,878160,"Casual, Indie, Simulation"
24791,878170,"Action, Casual, Indie, Simulation"
24792,878180,"Action, Indie"
24793,878240,"Casual, Indie, Strategy"
24794,878250,"Casual, Indie, Simulation, Strategy"
24795,878270,"Action, Casual, Simulation"
24796,878280,"Casual, Indie"
24797,878290,Action
24798,878300,"Adventure, Casual, Indie"
24799,878320,"Adventure, Indie, Simulation"
24800,878330,"Action, Indie"
24801,878340,"Action, Adventure, Indie, RPG"
24802,878350,"Casual, Indie, RPG, Strategy"
24803,878380,"Action, Casual, Indie, Massively Multiplayer, Strategy, Early Access"
24804,878400,"Simulation, Sports"
24805,878410,Action
24806,878420,"Action, Indie"
24807,878440,"Indie, Sports, Early Access"
24808,878470,"Casual, Indie, Racing"
24809,878500,"Casual, Indie"
24810,878510,Casual
24811,878520,"Adventure, Casual, Strategy"
24812,878540,Simulation
24813,878570,"Casual, Indie"
24814,878580,"Action, Indie"
24815,878610,"Adventure, Casual, Indie, Strategy, Early Access"
24816,878620,Indie
24817,878640,"Action, Casual, Indie, Strategy"
24818,878660,"Casual, Indie"
24819,878680,"Casual, Indie"
24820,878710,"Indie, Simulation, Sports"
24821,878750,"Casual, Indie, RPG, Simulation"
24822,878780,"Casual, Indie"
24823,878810,"Violent, Gore, Action, Adventure, Casual, Indie, Simulation"
24824,878820,"Adventure, Indie, Strategy"
24825,878890,Education
24826,878910,Casual
24827,878950,"Adventure, Indie"
24828,878970,"Adventure, Casual, Indie, Strategy, Early Access"
24829,878980,"Action, Adventure, Indie"
24830,879030,"Casual, Free to Play, Indie, Simulation, Early Access"
24831,879060,"Action, Adventure, Indie, RPG"
24832,879090,"Action, Adventure, Indie, RPG"
24833,879100,Action
24834,879110,"Indie, Strategy"
24835,879120,"Action, Casual"
24836,879160,"Action, Free to Play, Massively Multiplayer"
24837,879210,"Casual, Indie, Simulation"
24838,879220,"Casual, Indie, Simulation"
24839,879250,"Casual, Free to Play, Indie"
24840,879270,"Action, Indie, RPG"
24841,879280,"Casual, Indie"
24842,879290,"Action, Indie"
24843,879310,"Action, Casual, Indie, Sports, Early Access"
24844,879320,"Action, Casual, Indie"
24845,879410,Indie
24846,879430,"Casual, Indie"
24847,879450,"Adventure, Indie"
24848,879470,"Casual, Indie, RPG, Simulation, Strategy"
24849,879480,"Adventure, Indie"
24850,879510,"Adventure, Casual, Indie"
24851,879520,"Action, Adventure, Indie"
24852,879530,"Action, Casual, Indie"
24853,879600,"Casual, Indie, Simulation, Strategy"
24854,879610,"Casual, Indie, Simulation, Early Access"
24855,879620,"Adventure, Indie, RPG, Simulation, Strategy"
24856,879650,"Action, Free to Play, Indie"
24857,879660,"Design & Illustration, Education, Utilities, Early Access"
24858,879670,"Action, Casual, Indie, Simulation, Strategy"
24859,879740,"Action, Indie, Sports"
24860,879850,"Casual, Indie"
24861,879920,"Action, Early Access"
24862,880130,"Action, Adventure, Indie, RPG, Strategy, Early Access"
24863,880180,"Action, Adventure, Casual, Indie"
24864,880200,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy, Early Access"
24865,880270,Simulation
24866,880310,"Audio Production, Utilities"
24867,880320,"Action, Indie, Early Access"
24868,880340,"Action, Indie"
24869,880370,"Casual, Indie"
24870,880380,"Indie, Simulation, Sports, Strategy"
24871,880400,"Adventure, Casual, Indie"
